date,close,high,low,open,volume,engulfing,star,signal,target_amount,target_category
1988-06-02,0.2889305055141449,0.29412052848891956,0.287200482456139,0.2906605054725293,133280000,0,0,0,0.0,0
1988-06-03,0.29758134484291077,0.2993113448475155,0.2889305132334885,0.2889305132334885,175840000,0,0,0,0.0,0
1988-06-06,0.30450135469436646,0.30450135469436646,0.2958505234618456,0.2958505234618456,164640000,0,0,0,0.0,0
1988-06-07,0.30450135469436646,0.31315220902650853,0.3010413548359031,0.3027713547651348,311360000,0,0,0,0.0,0
1988-06-08,0.3114221394062042,0.3148821618466394,0.30450130913833123,0.30623133190835766,258720000,0,0,0,0.0,0
1988-06-09,0.3010413348674774,0.31315218825475566,0.299311311953379,0.31142216534065725,269920000,1,0,1,0.0,0
1988-06-10,0.3079613447189331,0.3096921529498128,0.2975813000543472,0.3010413226424154,176960000,0,0,0,0.0,0
1988-06-13,0.3114221394062042,0.3131521621762307,0.30623133190835766,0.3114221394062042,148960000,0,0,0,0.0,0
1988-06-14,0.3131522834300995,0.3183423075505423,0.31142225999020073,0.3131522834300995,292420800,0,0,0,0.0,0
1988-06-15,0.3166123330593109,0.3166123330593109,0.31142230813648364,0.3131523318438462,122080000,0,0,0,0.0,0
1988-06-16,0.3079613447189331,0.313152175537881,0.3062313449747084,0.31142215269403756,107374400,0,0,0,0.0,0
1988-06-17,0.3096921145915985,0.3096921145915985,0.3062313070451469,0.3096921145915985,95390400,0,0,0,0.0,0
1988-06-20,0.30536627769470215,0.3096920963004427,0.30450126643100967,0.30709630022208717,78601600,0,0,0,0.0,0
1988-06-21,0.31055718660354614,0.31142219815173194,0.30363637812977523,0.30450136657833893,123592000,0,0,0,0.0,0
1988-06-22,0.3157471716403961,0.31747717130208625,0.3114221378367444,0.31488216025974225,195563200,0,0,0,0.0,0
1988-06-23,0.3114221394062042,0.31661216151704813,0.3114221394062042,0.31661216151704813,71388800,0,0,0,0.0,0
1988-06-24,0.3114221394062042,0.3148821618466394,0.3079613315787664,0.3114221394062042,74715200,0,0,0,0.0,0
1988-06-27,0.3079613447189331,0.314017163860184,0.3079613447189331,0.3079613447189331,83619200,0,0,0,0.0,0
1988-06-28,0.3200722336769104,0.3200722336769104,0.30796137941691587,0.3096921878428056,162568000,0,0,0,0.0,0
1988-06-29,0.3209380507469177,0.3235330623684801,0.3166122305907245,0.31834225373818126,143449600,0,0,0,0.0,0
1988-06-30,0.3200722336769104,0.32353304204194383,0.3183422337377667,0.3200722336769104,114688000,0,0,0,0.0,0
1988-07-01,0.32180309295654297,0.32439810482515247,0.32007228425713785,0.32180309295654297,94539200,0,0,0,0.0,0
1988-07-05,0.3269929885864258,0.3269929885864258,0.3192071706436292,0.32180296688252213,104451200,0,0,0,0.0,0
1988-07-06,0.32180309295654297,0.3287231169062933,0.3192072957006847,0.3261281050376838,156553600,0,0,0,0.0,0
1988-07-07,0.31747716665267944,0.3218029857799789,0.3131521560119845,0.3218029857799789,105604800,0,0,0,0.0,0
1988-07-08,0.3131522834300995,0.3183423075505423,0.31142225999020073,0.31488228377037153,105392000,0,0,0,0.0,0
1988-07-11,0.31228721141815186,0.3148822229773651,0.31055718831226153,0.3148822229773651,73628800,0,0,0,0.0,0
1988-07-12,0.3096921145915985,0.31315213675111114,0.3079613065750953,0.3114221141215469,100900800,0,0,0,0.0,0
1988-07-13,0.3096921145915985,0.3114221141215469,0.3062313070451469,0.3096921145915985,115169600,0,0,0,0.0,0
1988-07-14,0.3114221394062042,0.3131521621762307,0.3079613315787664,0.3096921397357955,62809600,0,0,0,0.0,0
1988-07-15,0.3114221394062042,0.3148821618466394,0.3096921397357955,0.3114221394062042,83025600,0,0,0,0.0,0
1988-07-18,0.31488215923309326,0.31834218164481,0.3131521595770437,0.3140171478552597,113500800,0,0,0,0.0,0
1988-07-19,0.3096921145915985,0.3148821362810596,0.3036362962004163,0.3114221141215469,122304000,0,0,0,0.0,0
1988-07-20,0.3062313497066498,0.31142215750618824,0.3045013268360737,0.30969215773523123,120086400,0,0,0,0.0,0
1988-07-21,0.29758134484291077,0.3045013679609518,0.29585053635152947,0.30277136795634707,149027200,0,0,0,0.0,0
1988-07-22,0.2941204309463501,0.2993112375867708,0.2941204309463501,0.29758123820212623,103846400,0,0,0,0.0,0
1988-07-25,0.29585039615631104,0.2993112030123176,0.29239037468708673,0.29585039615631104,105896000,0,0,0,0.0,0
1988-07-26,0.29585039615631104,0.2993112030123176,0.29239037468708673,0.29585039615631104,101528000,0,0,0,0.0,0
1988-07-27,0.29585039615631104,0.2993112030123176,0.2941203969715045,0.29585039615631104,116524800,0,0,0,0.0,0
1988-07-28,0.29498565196990967,0.2975814498295791,0.29239061639804137,0.29412064011262024,92680000,0,0,0,0.0,0
1988-07-29,0.30709630250930786,0.3079612906798282,0.29758124783666673,0.29931124727732206,158950400,0,0,0,0.0,0
1988-08-01,0.3114221394062042,0.31661216151704813,0.30623133190835766,0.3079613315787664,85937600,0,0,0,0.0,0
1988-08-02,0.30882707238197327,0.3148821047804753,0.3079612757668659,0.3114220829671008,121284800,0,0,0,0.0,0
1988-08-03,0.3096921145915985,0.3096921145915985,0.3045012844155826,0.3096921145915985,110846400,0,0,0,0.0,0
1988-08-04,0.30882707238197327,0.31315210542359484,0.3079612757668659,0.3096920836102203,68913600,0,0,0,0.0,0
1988-08-05,0.3062313497066498,0.31142215750618824,0.3062313497066498,0.3079613494776068,52662400,0,0,0,0.0,0
1988-08-08,0.30450135469436646,0.309692186068424,0.30450135469436646,0.30796137765245096,29937600,0,0,0,0.0,0
1988-08-09,0.3010413348674774,0.30623135741053326,0.29758131213890027,0.30450133449643485,170027200,0,0,0,0.0,0
1988-08-10,0.2897953987121582,0.30277126037177576,0.2889304105670256,0.30277126037177576,147806400,0,0,0,0.0,0
1988-08-11,0.29931139945983887,0.29931139945983887,0.29066056627198655,0.2923905665922469,106052800,0,0,0,0.0,0
1988-08-12,0.2941204309463501,0.29758123820212623,0.2923904084620916,0.29758123820212623,77481600,0,0,0,0.0,0
1988-08-15,0.2860085964202881,0.29294166364668545,0.28080798020394054,0.29294166364668545,166678400,0,0,0,0.0,0
1988-08-16,0.29467493295669556,0.29987552576772725,0.2825412501255849,0.2842745110590229,122752000,2,0,2,0.0,0
1988-08-17,0.29120853543281555,0.2964083440098004,0.2894752736215457,0.29467508219853045,118944000,0,0,0,0.0,0
1988-08-18,0.29467493295669556,0.29814226483428924,0.28947512701321804,0.29120838794665604,74065600,0,0,0,0.0,0
1988-08-19,0.28254133462905884,0.296408282540984,0.28080805003406045,0.2946750210891559,227360000,1,0,1,0.0,0
1988-08-22,0.2756081521511078,0.282541241971089,0.2738748912676938,0.2790746970610984,170195200,0,0,0,0.0,0
1988-08-23,0.2738749384880066,0.279074745177939,0.2721408672949175,0.27560819967026184,163576000,0,0,0,0.0,0
1988-08-24,0.28254133462905884,0.28254133462905884,0.2738749810835778,0.2756082425354059,125473600,0,0,0,0.0,0
1988-08-25,0.2782081067562103,0.28080801013613665,0.2721408709543155,0.27907474893057477,127680000,0,0,0,0.0,0
1988-08-26,0.27907469868659973,0.2825412436167816,0.27734143779309023,0.27734143779309023,40152000,0,0,0,0.0,0
1988-08-29,0.28340786695480347,0.28427448577285525,0.2808079410711643,0.2825412249935904,57232000,0,0,0,0.0,0
1988-08-30,0.28340786695480347,0.28427448577285525,0.2773414195126347,0.2825412249935904,50568000,0,0,0,0.0,0
1988-08-31,0.27647486329078674,0.285142003028739,0.2738749597440364,0.2842745739310378,237686400,0,0,0,0.0,0
1988-09-01,0.26954084634780884,0.27560807942095245,0.26694094413719416,0.27560807942095245,246736000,0,0,0,0.0,0
1988-09-02,0.2756081521511078,0.2773414361776844,0.2704075594901717,0.2738748912676938,186300800,0,0,0,0.0,0
1988-09-06,0.26954084634780884,0.2773413629901333,0.26867420456321844,0.2773413629901333,143449600,0,0,0,0.0,0
1988-09-07,0.26520782709121704,0.2738749670607154,0.2617412812218836,0.2704076343236327,179110400,0,0,0,0.0,0
1988-09-08,0.2686743140220642,0.27387493057252316,0.2617412463502548,0.2652077917577425,207256000,0,0,0,0.0,0
1988-09-09,0.28080806136131287,0.2842746075479731,0.2617413051816172,0.26867437441176645,234673600,0,0,0,0.0,0
1988-09-12,0.28427451848983765,0.28947513457997465,0.278208070349485,0.28427451848983765,148030400,0,0,0,0.0,0
1988-09-13,0.28427451848983765,0.2860085894793211,0.27734145143169464,0.2790747124104394,119683200,0,0,0,0.0,0
1988-09-14,0.29120853543281555,0.293808439721308,0.28774198866710066,0.2894752736215457,238571200,0,0,0,0.0,0
1988-09-15,0.28860852122306824,0.29640823111789893,0.2877418790759205,0.29120842452134515,165760000,0,0,0,0.0,0
1988-09-16,0.29294154047966003,0.2964080842069356,0.28687509474271655,0.28774173646032414,123760000,0,0,0,0.0,0
1988-09-19,0.28947508335113525,0.2929416046951493,0.2860085388639614,0.2912083440231423,92131200,0,0,0,0.0,0
1988-09-20,0.2877419590950012,0.29294176713758624,0.28687531670684613,0.28947524387131135,102681600,0,0,0,0.0,0
1988-09-21,0.2964083254337311,0.29814239714745355,0.28774197063415646,0.2894752554799756,91347200,0,0,0,0.0,0
1988-09-22,0.30507534742355347,0.30507534742355347,0.2964082091560971,0.2981422801895629,145667200,0,0,0,0.0,0
1988-09-23,0.30334219336509705,0.30680873977604506,0.3016089317312094,0.3016089317312094,101483200,0,0,0,0.0,0
1988-09-26,0.2964083254337311,0.30507546710120903,0.2946750637310856,0.3033422053985636,87035200,0,0,0,0.0,0
1988-09-27,0.3007420599460602,0.3016087016735432,0.2946748272727171,0.2946748272727171,162982400,0,0,0,0.0,0
1988-09-28,0.30160900950431824,0.3059421762779771,0.29987572428031173,0.30160900950431824,84694400,0,0,0,0.0,0
1988-09-29,0.30507534742355347,0.3068086315894245,0.30160882537814043,0.303342086400847,106075200,0,0,0,0.0,0
1988-09-30,0.29987552762031555,0.30507533359591676,0.29987552762031555,0.30507533359591676,92892800,0,0,0,0.0,0
1988-10-03,0.29467493295669556,0.29987552576772725,0.29120838794665604,0.29814226483428924,90776000,0,0,0,0.0,0
1988-10-04,0.2877419590950012,0.2964083135470338,0.2851420550737087,0.29294176713758624,51654400,0,0,0,0.0,0
1988-10-05,0.28340786695480347,0.2894751012644564,0.2808079410711643,0.2860085565627655,123200000,0,0,0,0.0,0
1988-10-06,0.2756081521511078,0.28340788398437733,0.27214082037358567,0.28080795794451235,167764800,0,0,0,0.0,0
1988-10-07,0.2756081521511078,0.2756081521511078,0.26607437256689276,0.2704075594901717,457587200,0,0,0,0.0,0
1988-10-10,0.2669411301612854,0.27560827148494127,0.2600072504715172,0.2738750098510536,332640000,0,0,0,0.0,0
1988-10-11,0.27040761709213257,0.27387494960826236,0.2652078101910703,0.2652078101910703,194555200,0,0,0,0.0,0
1988-10-12,0.2686743140220642,0.270407598297391,0.2634745074824157,0.26694105288990333,132944000,0,0,0,0.0,0
1988-10-13,0.27040761709213257,0.27560821086089393,0.2669410714437018,0.2669410714437018,164460800,0,0,0,0.0,0
1988-10-14,0.2686743140220642,0.27387493057252316,0.2643411496200791,0.27387493057252316,157248000,0,0,0,0.0,0
1988-10-17,0.2669411301612854,0.2704076765722334,0.26520786852739775,0.2669411301612854,93688000,0,0,0,0.0,0
1988-10-18,0.27300822734832764,0.27387486929207694,0.26520773241659806,0.2704075377927722,142598400,0,0,0,0.0,0
1988-10-19,0.27734142541885376,0.2825412310105437,0.27387488064333987,0.2756081414595159,277323200,0,0,0,0.0,0
1988-10-20,0.2877419590950012,0.28860860148315626,0.2773415561419593,0.2773415561419593,173465600,0,0,0,0.0,0
1988-10-21,0.28427451848983765,0.28947513457997465,0.2825412575110929,0.2860085894793211,123603200,0,0,0,0.0,0
1988-10-24,0.27734142541885376,0.28600856265355856,0.274741499479847,0.28600856265355856,135161600,0,0,0,0.0,0
1988-10-25,0.27647486329078674,0.2790747668375371,0.2756082210608138,0.2790747668375371,85187200,0,0,0,0.0,0
1988-10-26,0.2721409499645233,0.27734156824510714,0.26694114169501937,0.27734156824510714,188720000,0,0,0,0.0,0
1988-10-27,0.27040761709213257,0.2721408783447641,0.2652078101910703,0.2686743326963334,143684800,0,0,0,0.0,0
1988-10-28,0.2669411301612854,0.2738750098510536,0.2669411301612854,0.2704076765722334,84481600,0,0,0,0.0,0
1988-10-31,0.2678076922893524,0.26867431127498903,0.26000717254882605,0.26867431127498903,242905600,0,0,0,0.0,0
1988-11-01,0.2634744942188263,0.268674300496711,0.2617412331739197,0.26694103945180436,143696000,0,0,0,0.0,0
1988-11-02,0.25827404856681824,0.2652079298601355,0.2548075013541867,0.2652079298601355,208521600,0,0,0,0.0,0
1988-11-03,0.25740742683410645,0.2600073316684409,0.25480752199977197,0.2582740694932779,242457600,0,0,0,0.0,0
1988-11-04,0.26174119114875793,0.2634744519153722,0.2548073149285,0.2548073149285,153798400,0,0,0,0.0,0
1988-11-07,0.26000723242759705,0.2617413039521889,0.2565406862572196,0.2582739709139939,170083200,0,0,0,0.0,0
1988-11-08,0.2669411301612854,0.26867439179517305,0.2591406312261597,0.2600072504715172,154526400,0,0,0,0.0,0
1988-11-09,0.2721409499645233,0.2730083792584047,0.26347459513429217,0.2652078799862426,201723200,0,0,0,0.0,0
1988-11-10,0.2738749384880066,0.27560819967026184,0.2704076061126623,0.2738749384880066,99915200,0,0,0,0.0,0
1988-11-11,0.2669411301612854,0.2747416290964111,0.2669411301612854,0.2704076765722334,108684800,0,0,0,0.0,0
1988-11-14,0.26954084634780884,0.27040748813239923,0.26520768371116993,0.26867420456321844,85232000,0,0,0,0.0,0
1988-11-15,0.27040761709213257,0.2721408783447641,0.2686743326963334,0.27040761709213257,80001600,0,0,0,0.0,0
1988-11-16,0.2634744942188263,0.27214084572968905,0.2617412331739197,0.2704075846847825,147840000,0,0,0,0.0,0
1988-11-17,0.26520782709121704,0.26694108845429926,0.2634745425849658,0.2634745425849658,79542400,0,0,0,0.0,0
1988-11-18,0.2634744942188263,0.26694103945180436,0.2634744942188263,0.26694103945180436,57590400,0,0,0,0.0,0
1988-11-21,0.25461095571517944,0.2624320635526539,0.25200419048558226,0.26069341565232224,221905600,0,0,0,0.0,0
1988-11-22,0.2511351704597473,0.2563487222434208,0.2502662644993348,0.2537419579537039,148187200,0,0,0,0.0,0
1988-11-23,0.25634872913360596,0.25721763511737306,0.24678978873407367,0.2485276239058482,187992000,0,0,0,0.0,0
1988-11-25,0.2537420690059662,0.25547990489160877,0.25026637403043117,0.25200420991607375,48294400,0,0,0,0.0,0
1988-11-28,0.2537420690059662,0.25547990489160877,0.25026637403043117,0.2537420690059662,139361600,0,0,0,0.0,0
1988-11-29,0.25547993183135986,0.25547993183135986,0.25026640042042775,0.2537420957624666,92668800,0,0,0,0.0,0
1988-11-30,0.26156312227249146,0.26416988738446656,0.2554798736654013,0.2554798736654013,167843200,0,0,0,0.0,0
1988-12-01,0.2693832218647003,0.27112107947939074,0.2606932144601128,0.26243186101862914,212161600,0,0,0,0.0,0
1988-12-02,0.2728591561317444,0.27720456976588514,0.2641699299567663,0.2659077891143124,333715200,0,0,0,0.0,0
1988-12-05,0.274597704410553,0.27807339825789107,0.2693833630931851,0.274597704410553,154414400,0,0,0,0.0,0
1988-12-06,0.274597704410553,0.27633553973210084,0.27112122161897534,0.2728590569405232,104932800,0,0,0,0.0,0
1988-12-07,0.2737286686897278,0.27459759761468105,0.2693832583252621,0.27112111617516865,98134400,0,0,0,0.0,0
1988-12-08,0.27199018001556396,0.27285908616728793,0.26938339194765765,0.27285908616728793,59460800,0,0,0,0.0,0
1988-12-09,0.27199018001556396,0.2745977338235495,0.26938339194765765,0.27285908616728793,44956800,0,0,0,0.0,0
1988-12-12,0.26764556765556335,0.2745977453304766,0.26764556765556335,0.27285909760135757,117880000,0,0,0,0.0,0
1988-12-13,0.2693832218647003,0.2693832218647003,0.26590755304377983,0.26764538745424005,122550400,0,0,0,0.0,0
1988-12-14,0.27633556723594666,0.278073425934707,0.2676455544105608,0.2676455544105608,193300800,0,0,0,0.0,0
1988-12-15,0.274597704410553,0.2815490689009868,0.2728590569405232,0.27807339825789107,112571200,0,0,0,0.0,0
1988-12-16,0.2789422571659088,0.28154902130972087,0.27285901081816166,0.2745976579943015,183489600,2,0,2,0.009558897274565548,2
1988-12-19,0.2832868993282318,0.285024734477408,0.2780733706764632,0.2798112058256394,234326400,0,0,0,0.0,0
1988-12-20,0.2850246727466583,0.28850115444047436,0.2824179089853479,0.2850246727466583,274187200,0,0,0,0.0,0
1988-12-21,0.29023897647857666,0.2919768110361841,0.28502463745339746,0.28502463745339746,241964800,0,0,0,0.0,0
1988-12-22,0.2850246727466583,0.2919768471902999,0.28328683797386306,0.29023901241750466,106030400,0,0,0,0.0,0
1988-12-23,0.285894513130188,0.28763234864731285,0.28502479482517473,0.28502479482517473,40958400,0,0,0,0.0,0
1988-12-27,0.2815490663051605,0.2885012428799786,0.2815490663051605,0.2850247601204534,59987200,0,0,0,0.0,0
1988-12-28,0.27981117367744446,0.28328686678070597,0.276335480574183,0.28154900862695653,51542400,0,0,0,0.0,0
1988-12-29,0.2815490663051605,0.28328692481492806,0.2798112309996352,0.2798112309996352,117812800,0,0,0,0.0,0
1988-12-30,0.27981117367744446,0.2867633488280381,0.27981117367744446,0.28154900862695653,81692800,0,0,0,0.0,0
1989-01-03,0.2806800901889801,0.2815489960227187,0.27807332627929154,0.27981116115100513,100016000,0,0,0,0.0,0
1989-01-04,0.29197701811790466,0.2928459476151038,0.2815491448198083,0.28328700381420663,239948800,0,0,0,0.0,0
1989-01-05,0.2937145531177521,0.3006667245116473,0.28676319387172605,0.2919767191073018,307328000,0,0,0,0.0,0
1989-01-06,0.2963215708732605,0.3024048184212294,0.29371478301089204,0.29371478301089204,198665600,0,0,0,0.0,0
1989-01-09,0.2989291250705719,0.29979803115551434,0.2937147835954386,0.2989291250705719,79307200,0,0,0,0.0,0
1989-01-10,0.2963215708732605,0.29806019518819166,0.28850125369464114,0.29545264158580437,103320000,0,0,0,0.0,0
1989-01-11,0.29284584522247314,0.29545260959837505,0.2867633872772886,0.29371475121161345,156128000,0,0,0,0.0,0
1989-01-12,0.29719048738479614,0.29892913496497886,0.29197695788560407,0.2937147933172535,150315200,0,0,0,0.0,0
1989-01-13,0.300666868686676,0.3024047267346845,0.29458362298309554,0.29719038685087235,193905600,0,0,0,0.0,0
1989-01-16,0.30414265394210815,0.3058804893136357,0.2989291246232824,0.30066695999480997,168593600,0,0,0,0.0,0
1989-01-17,0.2806800901889801,0.3024047315967703,0.27807332627929154,0.30066687352082033,756604800,0,0,0,0.0,0
1989-01-18,0.27633556723594666,0.28589450941071265,0.274597731741431,0.2832869556224987,487928000,0,0,0,0.0,0
1989-01-19,0.2815490663051605,0.2850247601204534,0.27807339569410977,0.2815490663051605,255987200,0,0,0,0.0,0
1989-01-20,0.2850246727466583,0.28850115444047436,0.27981114522403744,0.28154897999683276,173734400,0,0,0,0.0,0
1989-01-23,0.2850246727466583,0.2867633196676791,0.28328683797386306,0.28328683797386306,180532800,0,0,0,0.0,0
1989-01-24,0.2893700897693634,0.2902390187769176,0.28328684418094724,0.28502467899182016,223294400,0,0,0,0.0,0
1989-01-25,0.2885012924671173,0.29197698687980694,0.2850248091100598,0.2902391512755852,110936000,0,0,0,0.0,0
1989-01-26,0.29023897647857666,0.2928457399171039,0.2824178740148703,0.28328680289579006,285264000,0,0,0,0.0,0
1989-01-27,0.26156312227249146,0.27285911215913256,0.25200417911468553,0.26590774626194796,2127171200,0,0,0,0.0,0
1989-01-30,0.2598242461681366,0.26416963169179924,0.2589553175704413,0.2615628691029381,586499200,0,0,0,0.0,0
1989-01-31,0.26243194937705994,0.26243194937705994,0.255479774042199,0.25895546723758367,460353600,0,0,0,0.0,0
1989-02-01,0.2728591561317444,0.2754667106083391,0.25982453952687634,0.262432094003471,487558400,0,0,0,0.0,0
1989-02-02,0.27633556723594666,0.2798112614292227,0.2728590840983526,0.274597731741431,473491200,0,0,0,0.0,0
1989-02-03,0.2728591561317444,0.2798113352979535,0.2711213201784491,0.2780734993446582,178908800,0,0,0,0.0,0
1989-02-06,0.26764556765556335,0.2745977453304766,0.26590773207504725,0.2745977453304766,116737600,0,0,0,0.0,0
1989-02-07,0.2711212635040283,0.2728590990940514,0.2659077335297132,0.2659077335297132,165155200,0,0,0,0.0,0
1989-02-08,0.26590773463249207,0.27459774797150016,0.26416987583101575,0.2711212646284289,157012800,0,0,0,0.0,0
1989-02-09,0.26590773463249207,0.2711212646284289,0.26416987583101575,0.26590773463249207,160809600,0,0,0,0.0,0
1989-02-10,0.25895559787750244,0.2659077767196522,0.25721773880096255,0.2659077767196522,348342400,0,0,0,0.0,0
1989-02-13,0.2572176158428192,0.25895547408860803,0.25547978080126904,0.25547978080126904,235188800,0,0,0,0.0,0
1989-02-14,0.24852752685546875,0.25721753467353226,0.24505183466494249,0.2563486290290741,891576000,0,0,0,0.0,0
1989-02-15,0.2520042657852173,0.2520042657852173,0.24678994482353328,0.24852778109445275,330624000,0,0,0,0.0,0
1989-02-16,0.252873033285141,0.2589554911373732,0.2502662689490758,0.2520041041050392,255696000,0,0,0,0.0,0
1989-02-17,0.2561842203140259,0.257926847122917,0.25269894342802346,0.25269894342802346,116849600,0,0,0,0.0,0
1989-02-21,0.26141202449798584,0.26315546503091064,0.256184122793182,0.25705544750005305,190556800,0,0,0,0.0,0
1989-02-22,0.2561842203140259,0.26141212400891944,0.25444159350513473,0.2596694972000283,238324800,0,0,0,0.0,0
1989-02-23,0.2561842203140259,0.257926847122917,0.25269894342802346,0.25444159350513473,95368000,0,0,0,0.0,0
1989-02-24,0.25095629692077637,0.2579268268774221,0.25095629692077637,0.2579268268774221,152129600,0,0,0,0.0,0
1989-02-27,0.25444167852401733,0.25444167852401733,0.24921295869430074,0.2509564004734477,115920000,0,0,0,0.0,0
1989-02-28,0.2526988685131073,0.25618414436586745,0.25095624222083385,0.254441518073594,176019200,0,0,0,0.0,0
1989-03-01,0.25095629692077637,0.25444157353320834,0.24747022918892267,0.2526989235928832,170128000,0,0,0,0.0,0
1989-03-02,0.2439849078655243,0.2526988772850558,0.24224228151275895,0.24921281019203434,376331200,0,0,0,0.0,0
1989-03-03,0.24224235117435455,0.2457276048821391,0.23701363295673203,0.2457276048821391,387777600,0,0,0,0.0,0
1989-03-06,0.24747039377689362,0.25008513827760287,0.24049983591604085,0.24398511484646723,168515200,0,0,0,0.0,0
1989-03-07,0.24921293556690216,0.2509563771842546,0.2439850306103204,0.24747030833745015,260691200,0,0,0,0.0,0
1989-03-08,0.24572758376598358,0.2526989282384285,0.24572758376598358,0.24834155872452587,216294400,0,0,0,0.0,0
1989-03-09,0.24049954116344452,0.24921271617665824,0.24049954116344452,0.2457274415177317,133436800,0,0,0,0.0,0
1989-03-10,0.2439849078655243,0.2439849078655243,0.23875700553901424,0.24049963189177959,102715200,0,0,0,0.0,0
1989-03-13,0.2439849078655243,0.247470183839269,0.24224228151275895,0.2439849078655243,131107200,0,0,0,0.0,0
1989-03-14,0.24572758376598358,0.24747023373834512,0.24311363207566003,0.24398495706184078,161940800,0,0,0,0.0,0
1989-03-15,0.2439849078655243,0.247470183839269,0.24224228151275895,0.24572753421828963,90059200,0,0,0,0.0,0
1989-03-16,0.24572758376598358,0.24747023373834512,0.24049968038533648,0.24398495706184078,192236800,0,0,0,0.0,0
1989-03-17,0.24311348795890808,0.24921271271013873,0.23701347208871018,0.24049953781812425,237126400,0,0,0,0.0,0
1989-03-20,0.24311348795890808,0.24572743809969194,0.24049953781812425,0.243984812428571,181451200,0,0,0,0.0,0
1989-03-21,0.24311348795890808,0.2474700870390178,0.2422421867574501,0.2474700870390178,128195200,0,0,0,0.0,0
1989-03-22,0.2361423373222351,0.24224235749177536,0.23527101223845537,0.2387570804248778,144849600,0,0,0,0.0,0
1989-03-23,0.23962828516960144,0.2404996099004169,0.2352709169327435,0.23701354312616255,118910400,0,0,0,0.0,0
1989-03-27,0.2352709025144577,0.24049959516169717,0.2335282531596229,0.23875696907507282,151659200,0,0,0,0.0,0
1989-03-28,0.23701341450214386,0.24049947938455732,0.23701341450214383,0.23701341450214383,141254400,0,0,0,0.0,0
1989-03-29,0.23875702917575836,0.24049965570104223,0.23701358826290306,0.23701358826290306,74401600,0,0,0,0.0,0
1989-03-30,0.24224235117435455,0.24398497802824684,0.23701363295673203,0.2387570741983493,105246400,0,0,0,0.0,0
1989-03-31,0.2483416050672531,0.24921290694780776,0.2422423755622554,0.2439850025915877,185348800,0,0,0,0.0,0
1989-04-03,0.2439849078655243,0.2526988772850558,0.24224228151275895,0.247470183839269,166286400,0,0,0,0.0,0
1989-04-04,0.24049954116344452,0.2431134913405881,0.23614217417196198,0.24049954116344452,115729600,0,0,0,0.0,0
1989-04-05,0.2439849078655243,0.24572753421828963,0.23875700553901424,0.24049963189177959,120254400,0,0,0,0.0,0
1989-04-06,0.25095629692077637,0.25182759862272064,0.2404996759640587,0.24224232590438383,156374400,0,0,0,0.0,0
1989-04-07,0.26054078340530396,0.26141208504577307,0.2509562792144108,0.2509562792144108,354984000,0,0,0,0.0,0
1989-04-10,0.2579267621040344,0.2648981046976004,0.2561841358695549,0.25966941160672635,135374400,0,0,0,0.0,0
1989-04-11,0.26315534114837646,0.2648979664735522,0.2579266275176385,0.2614119014361902,146540800,0,0,0,0.0,0
1989-04-12,0.2683834433555603,0.27361134655285985,0.2640268418456654,0.2666408167125331,387912000,0,0,0,0.0,0
1989-04-13,0.2683834433555603,0.2753547875835135,0.2666408167125331,0.2701260699985875,181272000,0,0,0,0.0,0
1989-04-14,0.2701260447502136,0.27361132097872115,0.26664079178992184,0.27186869449857526,123356800,0,0,0,0.0,0
1989-04-17,0.2736113965511322,0.2736113965511322,0.2648982152073605,0.2683834923985136,140145600,0,0,0,0.0,0
1989-04-18,0.2797114849090576,0.28232543762056694,0.27361146303971456,0.275354904812618,560985600,0,0,0,0.0,0
1989-04-19,0.2849392294883728,0.2901679226526452,0.2770973531526027,0.2788400026797573,425880000,0,0,0,0.0,0
1989-04-20,0.2840680181980133,0.2892967134509294,0.2805827410196954,0.2840680181980133,179816000,0,0,0,0.0,0
1989-04-21,0.2797114849090576,0.28493941360030406,0.2770975321975483,0.28232543762056694,115169600,0,0,0,0.0,0
1989-04-24,0.2797114849090576,0.28058281023563664,0.275354904812618,0.2788401828507064,110790400,0,0,0,0.0,0
1989-04-25,0.278840035200119,0.28232528812447827,0.2770973854697239,0.278840035200119,116177600,0,0,0,0.0,0
1989-04-26,0.27709734439849854,0.28058262007448753,0.27273997613546214,0.27883999387059905,186132800,0,0,0,0.0,0
1989-04-27,0.2744835317134857,0.2788401343199072,0.2718687883373147,0.27535485688841477,139384000,0,0,0,0.0,0
1989-04-28,0.27186867594718933,0.2753547430571542,0.26838339995650506,0.2736113023084244,103857600,0,0,0,0.0,0
1989-05-01,0.27186867594718933,0.2736113023084244,0.26838339995650506,0.26838339995650506,80662400,0,0,0,0.0,0
1989-05-02,0.27796879410743713,0.28058274622259105,0.2718687736297723,0.2718687736297723,215745600,0,0,0,0.0,0
1989-05-03,0.2805827558040619,0.28406803316602486,0.277097478442099,0.277097478442099,220539200,0,0,0,0.0,0
1989-05-04,0.28581058979034424,0.28755403079545255,0.27884006005215145,0.28058268666964525,188910400,0,0,0,0.0,0
1989-05-05,0.28929659724235535,0.29800977505401194,0.28929659724235535,0.2962671487989657,460756800,0,0,0,0.0,0
1989-05-08,0.29452452063560486,0.29452452063560486,0.2892966182231086,0.2892966182231086,205923200,0,0,0,0.0,0
1989-05-09,0.29626724123954773,0.29975330922479976,0.29278196437377496,0.29278196437377496,346774400,0,0,0,0.0,0
